tree_id,legal_status,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude,species_latin,species_english
221433,DPW Maintained,100x Guerrero St,6,Median : Cutout,DPW,15/07/2016,1,Width 3ft,37.769075,-122.424515,Acacia stenophylla,Shoestring Acacia
74025,Undocumented,409 Illinois St,1,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.76622943,-122.3873319,Pittosporum undulatum,Victorian Box
75352,Undocumented,499 Illinois St,1,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.76685165,-122.3890948,Pittosporum undulatum,Victorian Box
221436,DPW Maintained,100x Guerrero St,9,Median : Cutout,DPW,15/07/2016,1,Width 3ft,37.76883669,-122.4244923,Acacia stenophylla,Shoestring Acacia
221429,DPW Maintained,100x Guerrero St,2,Median : Cutout,DPW,15/07/2016,1,Width 3ft,37.76940499,-122.424546,Acacia stenophylla,Shoestring Acacia
221432,DPW Maintained,100x Guerrero St,5,Median : Cutout,DPW,15/07/2016,1,Width 3ft,37.7691686,-122.4245224,Acacia stenophylla,Shoestring Acacia
72481,Undocumented,409 Illinois St,3,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.76622943,-122.3873319,Pittosporum undulatum,Victorian Box
221434,DPW Maintained,100x Guerrero St,7,Median : Cutout,DPW,15/07/2016,1,Width 3ft,37.76899706,-122.4245072,Acacia stenophylla,Shoestring Acacia
221431,DPW Maintained,100x Guerrero St,4,Median : Cutout,DPW,15/07/2016,1,Width 3ft,37.76924277,-122.424527,Acacia stenophylla,Shoestring Acacia
102543,Undocumented,499 Illinois St,4,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.76685165,-122.3890948,Pittosporum undulatum,Victorian Box
102542,Undocumented,499 Illinois St,3,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.76685165,-122.3890948,Pittosporum undulatum,Victorian Box
221437,DPW Maintained,100x Guerrero St,10,Median : Cutout,DPW,15/07/2016,1,Width 3ft,37.76876331,-122.4244843,Acacia stenophylla,Shoestring Acacia
72482,Undocumented,409 Illinois St,2,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.76622943,-122.3873319,Pittosporum undulatum,Victorian Box
102544,Undocumented,499 Illinois St,5,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.76685165,-122.3890948,Pittosporum undulatum,Victorian Box
72487,Undocumented,409 Illinois St,4,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.7736303,-122.4002477,Pittosporum undulatum,Victorian Box
102541,Undocumented,499 Illinois St,2,Sidewalk: Curb side : Cutout,Private,15/07/2016,3,5x5,37.76685165,-122.3890948,Pittosporum undulatum,Victorian Box
221428,DPW Maintained,100x Guerrero St,1,Median : Cutout,DPW,15/07/2016,1,Width 3ft,37.76946741,-122.4245517,Acacia stenophylla,Shoestring Acacia
10192,DPW Maintained,1169 Guerrero St,1,Sidewalk: Curb side : Cutout,DPW,16/07/2016,3,3X3,37.75240486,-122.4228026,Eriobotrya deflexa,Bronze Loquat
26852,DPW Maintained,1201 Guerrero St,2,Sidewalk: Curb side : Cutout,DPW,19/07/2016,3,2X2,37.75181744,-122.4227446,Eriobotrya deflexa,Bronze Loquat
4178,DPW Maintained,3814 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,19/07/2016,3,4x4,37.74785684,-122.4253474,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry
3905,DPW Maintained,90 Castro St,1,Sidewalk: Curb side : Cutout,Private,19/07/2016,3,3x4,37.76759201,-122.4357409,Lophostemon confertus,Brisbane Box
119256,Planning Code 138.1 required,195 Brewster St,1,Sidewalk: Curb side : Cutout,Private,19/07/2016,3,3x3,37.74348558,-122.4072254,Prunus cerasifera,Cherry Plum
108270,DPW Maintained,3198 Fulton St,2,Sidewalk: Curb side : Cutout,Private,19/07/2016,3,3x3,37.77349506,-122.4656993,Myoporum laetum,Myoporum
24369,DPW Maintained,134 Duboce Ave,2,Sidewalk: Curb side : Cutout,DPW,19/07/2016,3,3x3,37.76988806,-122.4231728,Magnolia grandiflora 'Little Gem',Little Gem Magnolia
99550,DPW Maintained,200X Henry St,4,Sidewalk: Curb side : Cutout,SFUSD,19/07/2016,3,3x3,37.76657997,-122.4356058,Platanus x hispanica 'Columbia',Columbia Hybrid Plane Tree
119257,Planning Code 138.1 required,191 Brewster St,1,Sidewalk: Curb side : Cutout,Private,19/07/2016,3,3x3,37.7435118,-122.4073021,Prunus cerasifera,Cherry Plum
93233,DPW Maintained,306 Church St,1,Sidewalk: Curb side : Cutout,DPW,19/07/2016,3,3x3,37.76598491,-122.4288573,Tristaniopsis laurina,Swamp Myrtle
108269,DPW Maintained,3198 Fulton St,1,Sidewalk: Curb side : Cutout,Private,19/07/2016,3,3x3,37.77350726,-122.4656191,Myoporum laetum,Myoporum
112517,Permitted Site,2303 GREEN ST,1,Sidewalk: Curb side : Cutout,Private,20/07/2016,3,3x3,37.79578194,-122.4371792,Magnolia grandiflora,Southern Magnolia
119283,DPW Maintained,651 28th Ave,1,Sidewalk: Curb side : Cutout,Private,26/07/2016,3,3x3,37.77705003,-122.4878759,Tristaniopsis laurina,Swamp Myrtle
5925,DPW Maintained,1335 Eddy St,1,Sidewalk: Curb side : Cutout,DPW,26/07/2016,7,4X4,37.78128085,-122.4296978,Pyrus kawakamii,Evergreen Pear
5926,DPW Maintained,1335 Eddy St,2,Sidewalk: Curb side : Cutout,DPW,26/07/2016,8,4X4,37.78170776,-122.4295855,Lophostemon confertus,Brisbane Box
5927,DPW Maintained,1335 Eddy St,3,Sidewalk: Curb side : Cutout,DPW,26/07/2016,12,4X4,37.78128085,-122.4296978,Ulmus pumila,Siberian Elm
119272,Permitted Site,1101 Clay St,2,Sidewalk: Curb side : Cutout,Private,27/07/2016,3,3x3,37.79356851,-122.4111998,Arbutus unedo,Strawberry Tree
55637,Permitted Site,258 Hartford St,1,Sidewalk: Curb side : Cutout,Private,27/07/2016,3,6x6,37.75841113,-122.4337443,Prunus serrulata,Ornamental Cherry
119287,Planning Code 138.1 required,400 Grove St,3,Sidewalk: Curb side : Cutout,Private,28/07/2016,3,4x4,37.77786145,-122.4232284,Platanus x hispanica,Sycamore: London Plane
119285,Planning Code 138.1 required,400 Grove St,1,Sidewalk: Curb side : Cutout,Private,28/07/2016,3,4x4,37.77786145,-122.4232284,Platanus x hispanica,Sycamore: London Plane
119286,Planning Code 138.1 required,400 Grove St,2,Sidewalk: Curb side : Cutout,Private,28/07/2016,3,4x4,37.77786145,-122.4232284,Platanus x hispanica,Sycamore: London Plane
9714,DPW Maintained,505X Gough St,2,Sidewalk: Curb side : Cutout,DPW,28/07/2016,3,4X4,37.77805914,-122.4233095,Lophostemon confertus,Brisbane Box
116779,Undocumented,1031 BROADWAY,1,Sidewalk: Curb side : Cutout,Private,28/07/2016,3,3x3,37.79688388,-122.414108,Prunus serrulata,Ornamental Cherry
19130,DPW Maintained,25 Sanchez St,7,Sidewalk: Curb side : Cutout,Private,29/07/2016,18,3X4,37.76909163,-122.4312328,Pittosporum undulatum,Victorian Box
116853,Planning Code 138.1 required,1634 Pine St,1,Sidewalk: Curb side : Cutout,Private,01/08/2016,3,3X3,37.78935488,-122.4231771,Eucalyptus sideroxylon,Red Ironbark
17757,Planning Code 138.1 required,1634 Pine St,7,Sidewalk: Curb side : Cutout,DPW,01/08/2016,3,3x3,37.78932747,-122.4233714,Eucalyptus sideroxylon,Red Ironbark
119808,Planning Code 138.1 required,1634 Pine St,2,Sidewalk: Curb side : Cutout,Private,01/08/2016,3,3x3,37.78945017,-122.4229228,Eucalyptus sideroxylon,Red Ironbark
27492,DPW Maintained,1360 Valencia St,1,Sidewalk: Curb side : Cutout,Private,02/08/2016,3,3X3,37.75109192,-122.4206809,Pyrus calleryana,Ornamental Pear
6638,DPW Maintained,1499 Evans Ave,2,Sidewalk: Curb side : Cutout,DPW,02/08/2016,3,3x3,37.74187792,-122.3866183,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold
28825,DPW Maintained,1540 Lombard St,2,Sidewalk: Curb side : Cutout,DPW,02/08/2016,3,3X3,37.80109565,-122.4270102,Lophostemon confertus,Brisbane Box
116742,DPW Maintained,1638 40th Ave,1,Sidewalk: Curb side : Cutout,Private,02/08/2016,3,6x3,37.75621127,-122.4991033,Myoporum laetum,Myoporum
109373,DPW Maintained,2936 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,02/08/2016,1,3X3,37.74852836,-122.408448,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood
109113,Permitted Site,3301x 19TH ST,2,Sidewalk: Curb side : Cutout,Private,02/08/2016,3,3x3,37.76021162,-122.4172113,Podocarpus macrophyllus,Yew Pine
13091,DPW Maintained,1439X Lombard St,1,Sidewalk: Curb side : Cutout,DPW for City Agency,02/08/2016,3,4x5,37.80109141,-122.4251611,Lophostemon confertus,Brisbane Box
4053,DPW Maintained,2934 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,DPW,02/08/2016,1,3X3,37.74848145,-122.408358,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood
115358,DPW Maintained,353 Rolph St,1,Sidewalk: Curb side : Cutout,Private,02/08/2016,3,6x6,37.7131532,-122.435652,Acacia melanoxylon,Blackwood Acacia
2537,DPW Maintained,1575 Burke Ave,5,Sidewalk: Curb side : Cutout,DPW,03/08/2016,6,3X3,37.7445222,-122.386367,Pittosporum undulatum,Victorian Box
64872,Permitted Site,137 Hancock St,1,Sidewalk: Curb side : Cutout,Private,03/08/2016,3,3x3,37.7602359,-122.4313229,Liquidambar styraciflua,American Sweet Gum
94678,Permitted Site,160 Randall St,1,Sidewalk: Curb side : Cutout,Private,03/08/2016,3,3x3,37.73975714,-122.4268635,Podocarpus gracilor,Fern Pine
119253,Undocumented,465 Alvarado St,1,Sidewalk: Curb side : Cutout,Private,03/08/2016,3,3x3,37.75375187,-122.4312812,Myoporum laetum,Myoporum
120108,Undocumented,3528 22nd St,1,Sidewalk: Curb side : Cutout,Private,03/08/2016,3,3x3,37.75509942,-122.4261508,Agonis flexuosa,Peppermint Willow
120109,Planning Code 138.1 required,555 Ellington Ave,1,Sidewalk: Curb side : Cutout,Private,03/08/2016,3,3x3,37.71050368,-122.4488119,Magnolia grandiflora 'Little Gem',Little Gem Magnolia
243370,Planning Code 138.1 required,1 Hill St,2,Sidewalk: Curb side : Cutout,Private,04/08/2016,3,3x3,37.75602582,-122.4213615,Lophostemon confertus,Brisbane Box
243372,Planning Code 138.1 required,1050 Valencia St,1,Sidewalk: Curb side : Cutout,Private,04/08/2016,3,3x3,37.75599269,-122.4211538,Lophostemon confertus,Brisbane Box
120132,Planning Code 138.1 required,1 Hill St,1,Sidewalk: Curb side : Cutout,Private,04/08/2016,3,3x3,37.7560431,-122.4211011,Lophostemon confertus,Brisbane Box
243371,Planning Code 138.1 required,1 Hill St,3,Sidewalk: Curb side : Cutout,Private,04/08/2016,3,3x3,37.75602879,-122.4212776,Lophostemon confertus,Brisbane Box
31079,Permitted Site,90X Elgin Park,1,Sidewalk: Curb side : Cutout,Private,04/08/2016,4,3x3,37.7698908,-122.423173,Prunus cerasifera 'Krauter vesuvius',Purple Leaf Plum Krauter Vesuvius
64697,Planning Code 138.1 required,1X Hill St,3,Sidewalk: Curb side : Cutout,Private,04/08/2016,3,3x3,37.75594575,-122.4211164,Lophostemon confertus,Brisbane Box
103695,Planning Code 138.1 required,1X Hill St,2,Sidewalk: Curb side : Cutout,Private,04/08/2016,3,3x3,37.75603638,-122.4221278,Lophostemon confertus,Brisbane Box
23050,Planning Code 138.1 required,1058 Valencia St,1,Sidewalk: Curb side : Cutout,Private,04/08/2016,3,3x3,37.75594398,-122.4213177,Lophostemon confertus,Brisbane Box
117471,Undocumented,377 UNION ST,1,Sidewalk: Curb side : Cutout,Private,08/08/2016,3,3x3,37.80083896,-122.4056556,Pittosporum undulatum,Victorian Box
53229,DPW Maintained,1435 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,08/08/2016,3,3x3,37.79533672,-122.4189152,Myoporum laetum,Myoporum
119072,DPW Maintained,635 45th Ave,1,Sidewalk: Curb side : Cutout,Private,09/08/2016,3,Width 4ft,37.77649452,-122.5060508,Lagunaria patersonii,Primrose Tree
104320,Undocumented,80 Beaver St,1,Sidewalk: Curb side : Cutout,Private,09/08/2016,3,3x3,37.76499222,-122.4349714,Ficus nitida,Laurel Fig
16710,DPW Maintained,1025X O'Farrell St,7,Sidewalk: Curb side : Cutout,DPW,10/08/2016,3,4x4,37.78116416,-122.4462533,Platanus x hispanica,Sycamore: London Plane
120527,Planning Code 138.1 required,1672 Great Hwy,1,Sidewalk: Curb side : Cutout,Private,10/08/2016,3,3x3,37.75521751,-122.5085939,Tristaniopsis laurina,Swamp Myrtle
120534,Permitted Site,2043 32nd Ave,1,Front Yard : Cutout,Private,10/08/2016,3,3x3,37.74905462,-122.4902197,Arbutus 'Marina',Hybrid Strawberry Tree
6763,DPW Maintained,1275 Fairfax Ave,8,Sidewalk: Curb side : Cutout,DPW,11/08/2016,2,3x3,37.73874557,-122.3828578,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood
6775,DPW Maintained,1355 Fairfax Ave,5,Sidewalk: Curb side : Cutout,DPW,11/08/2016,12,3x3,37.73916417,-122.3836009,Acacia melanoxylon,Blackwood Acacia
6772,DPW Maintained,1353 Fairfax Ave,1,Sidewalk: Curb side : Cutout,DPW,11/08/2016,12,3x3,37.73913499,-122.3835477,Acacia melanoxylon,Blackwood Acacia
6764,DPW Maintained,1275 Fairfax Ave,9,Sidewalk: Curb side : Cutout,DPW,11/08/2016,2,3x3,37.7385804,-122.3825665,Magnolia grandiflora,Southern Magnolia
138592,DPW Maintained,2816 PINE ST,1,Sidewalk: Curb side : Cutout,DPW,12/08/2016,5,Width 0ft,37.78692413,-122.4423878,Olea europaea,Olive Tree
17911,DPW Maintained,2321 Pine St,1,Sidewalk: Curb side : Cutout,DPW,12/08/2016,3,3X3,37.78784202,-122.434049,Olea europaea 'Fruitless',Fruitless Olive
18048,DPW Maintained,2825 Pine St,1,Sidewalk: Curb side : Cutout,DPW,12/08/2016,3,3X3,37.78666361,-122.4431709,Olea europaea,Olive Tree
112539,DPW Maintained,426 Broadway,1,Sidewalk: Curb side : Cutout,DPW,12/08/2016,3,3x3,37.79824463,-122.4044127,Rhamnus alaternus,Italian Buckthorn
5173,DPW Maintained,341 Divisadero St,1,Sidewalk: Curb side : Cutout,DPW,15/08/2016,3,3x3,37.77280055,-122.4374698,Pyrus calleryana,Ornamental Pear
21971,DPW Maintained,2565 03rd St,3,Sidewalk: Curb side : Cutout,DPW,16/08/2016,6,3X3,37.7566958,-122.3876734,Lophostemon confertus,Brisbane Box
86173,DPW Maintained,1439 24th Ave,1,Sidewalk: Curb side : Cutout,Private,17/08/2016,3,3x3,37.76068483,-122.4823719,Arbutus 'Marina',Hybrid Strawberry Tree
28275,DPW Maintained,304 Winfield St,1,Sidewalk: Curb side : Cutout,DPW,17/08/2016,6,2X3,37.74117876,-122.4195991,Jacaranda mimosifolia,Jacaranda
6417,DPW Maintained,350X Eugenia Ave,1,Sidewalk: Curb side : Cutout,DPW,17/08/2016,6,3x3,37.74104423,-122.419183,Pyrus kawakamii,Evergreen Pear
28134,DPW Maintained,400X Eugenia Ave,2,Sidewalk: Curb side : Cutout,DPW,17/08/2016,3,6x9,37.74109626,-122.4192465,Acacia baileyana,Bailey's Acacia
107858,DPW Maintained,2908 Sloat Blvd,1,Sidewalk: Curb side : Cutout,Private,17/08/2016,3,3x3,37.73563549,-122.5054374,Myoporum laetum,Myoporum
6418,DPW Maintained,350X Eugenia Ave,2,Sidewalk: Curb side : Cutout,DPW,17/08/2016,6,3X3,37.74104423,-122.419183,Pyrus kawakamii,Evergreen Pear
207123,DPW Maintained,2 Cranleigh Dr,6,Front Yard : Yard,DPW,18/08/2016,21,Width 0ft,37.73380019,-122.4723594,Leptospermum laevigatum,Australian Tea Tree
58634,Permitted Site,1018 Shrader St,1,Sidewalk: Curb side : Cutout,Private,18/08/2016,3,4x4,37.76543797,-122.4512756,Myoporum laetum,Myoporum
207124,DPW Maintained,2 Cranleigh Dr,5,Front Yard : Yard,DPW,18/08/2016,9,Width 0ft,37.73378955,-122.4723697,Leptospermum laevigatum,Australian Tea Tree
120642,DPW Maintained,795 Sutter St,2,Sidewalk: Curb side : Cutout,Private,18/08/2016,3,3x3,37.78856475,-122.413197,Lophostemon confertus,Brisbane Box
232310,DPW Maintained,1018 Shrader St,1,Sidewalk: Curb side : Cutout,Private,18/08/2016,26,Width 3ft,37.76529884,-122.4511975,Myoporum laetum,Myoporum
129953,DPW Maintained,746 Jones St,2,Sidewalk: Curb side : Cutout,Private,18/08/2016,7,Width 4ft,37.788348,-122.4134152,Lophostemon confertus,Brisbane Box
120644,Undocumented,780x Jones St,2,Sidewalk: Curb side : Cutout,Private,18/08/2016,3,3x3,37.78850279,-122.4132793,Lophostemon confertus,Brisbane Box
207125,DPW Maintained,2 Cranleigh Dr,4,Front Yard : Yard,DPW,18/08/2016,13,Width 0ft,37.73378068,-122.4723786,Leptospermum laevigatum,Australian Tea Tree
120645,Undocumented,780x Jones St,3,Sidewalk: Curb side : Cutout,Private,18/08/2016,3,3x3,37.78850279,-122.4132793,Lophostemon confertus,Brisbane Box
207126,DPW Maintained,2 Cranleigh Dr,3,Front Yard : Yard,DPW,18/08/2016,13,Width 0ft,37.73377299,-122.4723901,Leptospermum laevigatum,Australian Tea Tree
111820,DPW Maintained,545 Leavenworth St,2,Sidewalk: Curb side : Cutout,Private,19/08/2016,3,3x3,37.78614467,-122.4148095,Lophostemon confertus,Brisbane Box
117525,Undocumented,329 SANTA ANA AVE,1,Sidewalk: Curb side : Cutout,Private,19/08/2016,3,2x3,37.7311649,-122.4677365,Myoporum laetum,Myoporum
26467,DPW Maintained,300X Keith St,4,Sidewalk: Curb side : Cutout,DPW,19/08/2016,3,3X3,37.73815439,-122.3816361,Pistacia chinensis,Chinese Pistache
6738,DPW Maintained,1300X Fairfax Ave,8,Sidewalk: Curb side : Cutout,DPW,19/08/2016,1,3x3,37.73951309,-122.3838065,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia
231847,Undocumented,4050 17th St,2,Sidewalk: Curb side : Cutout,Private,22/08/2016,3,Width 2ft,37.76248096,-122.4364659,Maytenus boaria,Mayten
37606,DPW Maintained,443 16th Ave,1,Sidewalk: Curb side : Cutout,DPW,22/08/2016,3,3x3,37.77962378,-122.475118,Acer buergeranum,Trident Maple
120122,Undocumented,1426X Douglass St,1,Sidewalk: Curb side : Cutout,Private,22/08/2016,3,3x3,37.74503431,-122.4379006,Myoporum laetum,Myoporum
117583,Undocumented,4050 17TH ST,1,Sidewalk: Curb side : Cutout,Private,22/08/2016,3,3x3,37.76250978,-122.4364292,Maytenus boaria,Mayten
120120,Undocumented,699X 28th St,3,Sidewalk: Curb side : Cutout,Private,22/08/2016,3,3x3,37.74469578,-122.4367709,Myoporum laetum,Myoporum
120680,Planning Code 138.1 required,522 Moscow St,1,Sidewalk: Curb side : Cutout,Private,23/08/2016,3,3x3,37.71943044,-122.4291722,Lagunaria patersonii,Primrose Tree
67357,Permitted Site,846 York St,1,Sidewalk: Curb side : Cutout,Private,24/08/2016,3,3x3,37.758514,-122.408823,Eriobotrya deflexa,Bronze Loquat
21910,DPW Maintained,2177 03rd St,7,Sidewalk: Curb side : Cutout,DPW,25/08/2016,3,3X3,37.76230084,-122.3885569,Lophostemon confertus,Brisbane Box
120914,Planning Code 138.1 required,1356 20th Ave,1,Sidewalk: Curb side : Cutout,Private,26/08/2016,3,3x3,37.76248759,-122.4779639,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant'
11992,DPW Maintained,1200X La Salle Ave,19,Sidewalk: Curb side : Cutout,DPW,26/08/2016,18,3X3,37.73161513,-122.3819408,Eucalyptus polyanthemos,Silver Dollar Eucalyptus
1361,DPW Maintained,14 Amethyst Way,1,Sidewalk: Curb side : Cutout,DPW,29/08/2016,3,3X3,37.74625944,-122.4455192,Tristaniopsis laurina,Swamp Myrtle
116211,DPW Maintained,3801 Sacramento St,3,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3x3,37.7870236,-122.4556293,Myoporum laetum,Myoporum
117119,DPW Maintained,447 Spruce St,1,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,5x9,37.78671052,-122.4535389,Corymbia ficifolia,Red Flowering Gum
117560,DPW Maintained,2304 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,4x4,37.79525454,-122.4353571,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry
116214,Undocumented,3801 SACRAMENTO ST,6,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3x3,37.78697811,-122.4554811,Acer buergeranum,Trident Maple
111089,Undocumented,10x HIGUERA AVE,1,Median : Cutout,Private,30/08/2016,3,3x3,37.71857543,-122.4833035,Platanus x hispanica,Sycamore: London Plane
115827,Significant Tree,60X CHUMASERO DR,1,Sidewalk: Property side : Cutout,Private,30/08/2016,3,3x3,37.71401304,-122.4733061,Myoporum laetum,Myoporum
115830,Undocumented,1X JUNIPERO SERRA BLVD OFF RAMP,1,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3x3,37.71390973,-122.4724216,Pinus radiata,Monterey Pine
116210,DPW Maintained,3801 Sacramento St,2,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3x3,37.7870305,-122.455545,Myoporum laetum,Myoporum
213571,DPW Maintained,10 Merced Ave,1,Sidewalk: Curb side : Yard,Private,30/08/2016,4,Width 3ft,37.7465308,-122.458934,Arbutus 'Marina',Hybrid Strawberry Tree
116213,Undocumented,3801 SACRAMENTO ST,5,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3x3,37.78697811,-122.4554811,Acer buergeranum,Trident Maple
91662,DPW Maintained,899X South Van Ness Ave,4,Sidewalk: Curb side : Cutout,DPW,30/08/2016,1,3x3,37.7588145,-122.4168084,Lophostemon confertus,Brisbane Box
115835,Undocumented,900X LAKE MERCED BLVD,3,Median : Cutout,Private,30/08/2016,3,10x100,37.71831536,-122.4847179,Cupressus macrocarpa,Monterey Cypress
2287,DPW Maintained,800X Brotherhood Way,2,Median : Cutout,DPW,30/08/2016,3,14M,37.71451517,-122.479498,Cupressus macrocarpa,Monterey Cypress
17089,Permitted Site,1637 Oak St,1,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,4x3,37.77186173,-122.4463608,Ginkgo biloba,Maidenhair Tree
2290,DPW Maintained,600X Brotherhood Way,5,Median : Cutout,DPW,30/08/2016,3,14M,37.7128375,-122.4700141,Cupressus macrocarpa,Monterey Cypress
115833,Undocumented,900X LAKE MERCED BLVD,1,Median : Cutout,Private,30/08/2016,3,10x100,37.71831536,-122.4847179,Cupressus macrocarpa,Monterey Cypress
2289,DPW Maintained,600X Brotherhood Way,4,Median : Cutout,DPW,30/08/2016,3,14M,37.7128375,-122.4700141,Cupressus macrocarpa,Monterey Cypress
2286,DPW Maintained,600X Brotherhood Way,1,Median : Cutout,DPW,30/08/2016,3,14M,37.7128375,-122.4700141,Pinus radiata,Monterey Pine
115834,Undocumented,900X LAKE MERCED BLVD,2,Median : Cutout,Private,30/08/2016,3,10x100,37.71831536,-122.4847179,Pinus canariensis,Canary Island Pine
2288,DPW Maintained,600X Brotherhood Way,3,Median : Cutout,DPW,30/08/2016,3,14M,37.7128375,-122.4700141,Pinus radiata,Monterey Pine
116209,DPW Maintained,3801 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3x3,37.78704199,-122.4554683,Myoporum laetum,Myoporum
17091,Permitted Site,1637 Oak St,3,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3X4,37.77186155,-122.4463625,Ginkgo biloba,Maidenhair Tree
116212,Undocumented,3801 SACRAMENTO ST,4,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3x3,37.78697811,-122.4554811,Acer buergeranum,Trident Maple
115828,Undocumented,65 CHUMASERO DR,1,Sidewalk: Property side : Cutout,Private,30/08/2016,3,3x3,37.71390973,-122.4724216,Myoporum laetum,Myoporum
17090,Permitted Site,1637 Oak St,2,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3X4,37.77186155,-122.4463625,Ginkgo biloba,Maidenhair Tree
120948,Permitted Site,1637 Oak St,4,Sidewalk: Curb side : Cutout,Private,30/08/2016,3,3X4,37.77186155,-122.4463625,Ginkgo biloba,Maidenhair Tree
17865,DPW Maintained,2121 Pine St,10,Sidewalk: Curb side : Cutout,DPW,31/08/2016,18,4X4,37.7882541,-122.4307076,Acacia melanoxylon,Blackwood Acacia
17325,DPW Maintained,150 Otis St,1,Sidewalk: Curb side : Cutout,DPW,31/08/2016,3,3x3,37.77095437,-122.4203558,Fraxinus americana,American Ash
32892,Permitted Site,1235 07th Ave,1,Sidewalk: Curb side : Cutout,Private,01/09/2016,3,3x3,37.76528131,-122.4643417,Laurus nobilis,Sweet Bay: Grecian Laurel
119617,DPW Maintained,3536 Baker St,1,Sidewalk: Curb side : Cutout,Private,02/09/2016,3,3x10,37.8038161,-122.446951,Acacia melanoxylon,Blackwood Acacia
121070,Undocumented,600x Sansome St,3,Sidewalk: Curb side : Cutout,Private,02/09/2016,3,3x3,37.79578839,-122.4020228,Metrosideros excelsa,New Zealand Xmas Tree
14354,Permitted Site,299X Noe St,1,Sidewalk: Curb side : Cutout,Private,06/09/2016,3,3x3,37.7648361,-122.4330704,Fraxinus uhdei,Shamel Ash: Evergreen Ash
121107,Undocumented,1391 08th Ave,1,Sidewalk: Curb side : Cutout,Private,09/09/2016,3,3x3,37.76238959,-122.4652661,Olea europaea 'Fruitless',Fruitless Olive
121145,Planning Code 138.1 required,962 Capitol Ave,1,Sidewalk: Curb side : Cutout,Private,09/09/2016,3,3x3,37.71940999,-122.4590393,Magnolia grandiflora,Southern Magnolia
121108,Undocumented,1391 08th Ave,2,Sidewalk: Curb side : Cutout,Private,09/09/2016,3,3x3,37.76238959,-122.4652661,Olea europaea 'Fruitless',Fruitless Olive
33600,Permitted Site,252 Elsie St,1,Sidewalk: Curb side : Cutout,Private,12/09/2016,3,3x3,37.74039661,-122.4194067,Pyrus kawakamii,Evergreen Pear
18610,Permitted Site,615 Randolph St,1,Sidewalk: Curb side : Cutout,Private,12/09/2016,3,3x3,37.71419593,-122.4681429,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant'
91622,Permitted Site,1362 South Van Ness Ave,1,Sidewalk: Curb side : Cutout,Private,12/09/2016,3,3x3,37.75136792,-122.4162358,Pyrus calleryana 'New Bradford',New Bradford Pear
238924,DPW Maintained,1362 South Van Ness Ave,1,Sidewalk: Curb side : Cutout,Private,12/09/2016,1,Width 3ft,37.7513559,-122.4162875,Pyrus calleryana,Ornamental Pear
4709,DPW Maintained,968 Columbus Ave,3,Sidewalk: Curb side : Cutout,DPW,13/09/2016,3,5x5,37.80334028,-122.4144522,Ficus nitida,Laurel Fig
143015,DPW Maintained,968 COLUMBUS AVE,3,Sidewalk: Curb side : Cutout,DPW,13/09/2016,16,Width 0ft,37.80317122,-122.4141701,Lophostemon confertus,Brisbane Box
117682,DPW Maintained,7800 Geary Blvd,6,Sidewalk: Curb side : Cutout,Private,13/09/2016,3,Width 3ft,37.77934279,-122.5038491,Myoporum laetum,Myoporum
30499,Permitted Site,2468 Broadway,1,Sidewalk: Curb side : Cutout,Private,13/09/2016,3,3x3,37.79398638,-122.4377014,Prunus blireiana,Flowering Plum
