tree_id,site_order,caretaker,date,dbh,plot_size,latitude,longitude,species_latin,species_english,year,neighborhood,native
49896,1.0,Residential,2009-07-07,4.0,3x3,37.7668364771167,-122.415941778026,Lophostemon confertus,Brisbane Box,2009.0,SoMa,Not Native
40840,1.0,Residential,2009-07-07,8.0,3x3,37.7779080366251,-122.409700249447,Lophostemon confertus,Brisbane Box,2009.0,SoMa,Not Native
82946,1.0,Residential,2009-07-07,7.0,3x3,37.7745162905198,-122.41361389477,Callistemon citrinus,Lemon Bottlebrush,2009.0,SoMa,Not Native
41920,1.0,Residential,2009-07-07,13.0,3x3,37.777098235843,-122.459626997558,Corymbia ficifolia,Red Flowering Gum,2009.0,Inner Richmond,Not Native
82894,3.0,Residential,2009-07-07,4.0,3x3,37.7746305296131,-122.413469367432,Callistemon citrinus,Lemon Bottlebrush,2009.0,SoMa,Not Native
82939,1.0,Residential,2009-07-07,7.0,3x3,37.775227013061,-122.411744028881,Eucalyptus polyanthemos,Silver Dollar Eucalyptus,2009.0,SoMa,Not Native
47369,1.0,Residential,2009-07-07,4.0,3x3,37.7160362231998,-122.467142181391,Metrosideros excelsa,New Zealand Xmas Tree,2009.0,Lake Merced,Not Native
44031,1.0,Residential,2009-07-07,3.0,3x3,37.7725332035812,-122.416505148587,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,SoMa,Not Native
92129,1.0,Residential,2009-07-08,4.0,3x3,37.7787761506237,-122.41132943422,Lophostemon confertus,Brisbane Box,2009.0,SoMa,Not Native
82708,1.0,Residential,2009-07-08,14.0,3x3,37.7152206119305,-122.389040430684,Casuarina cunninghamiana,Horsetail pine,2009.0,Bayview,Not Native
82714,1.0,Residential,2009-07-08,3.0,3x3,37.7293722301295,-122.387612046257,Magnolia grandiflora,Southern Magnolia,2009.0,Bayview,Not Native
82715,2.0,Residential,2009-07-08,11.0,3x3,37.7298240779238,-122.385428311894,Trachycarpus fortunei,Windmill Palm,2009.0,Bayview,Not Native
82511,1.0,Residential,2009-07-08,5.0,3x3,37.7305414371222,-122.414982691712,Prunus cerasifera,Cherry Plum,2009.0,Bayshore,Not Native
82787,3.0,Residential,2009-07-08,5.0,3x3,37.7289490931528,-122.389862376394,Pyrus calleryana,Ornamental Pear,2009.0,Bayview,Not Native
82847,1.0,Residential,2009-07-08,3.0,3x3,37.7302704597076,-122.416792325508,Prunus cerasifera,Cherry Plum,2009.0,Bayshore,Not Native
82830,1.0,Residential,2009-07-08,9.0,3x3,37.7308940918936,-122.387312034756,Agonis flexuosa,Peppermint Willow,2009.0,Bayview,Not Native
82807,1.0,Residential,2009-07-08,8.0,3x3,37.7304494265868,-122.419441474643,Lagunaria patersonii,Primrose Tree,2009.0,Bayshore,Not Native
82510,1.0,Residential,2009-07-08,5.0,3x3,37.7328041358849,-122.408665340153,Pyrus calleryana 'Aristocrat',Aristocrat Callery Pear,2009.0,Bayshore,Not Native
82840,1.0,Residential,2009-07-08,13.0,3x3,37.729855545757,-122.385496180523,Trachycarpus fortunei,Windmill Palm,2009.0,Bayview,Not Native
82872,1.0,Residential,2009-07-08,6.0,3x3,37.7294493094379,-122.42056966428,Metrosideros excelsa,New Zealand Xmas Tree,2009.0,Ingleside,Not Native
68281,1.0,Residential,2009-07-08,5.0,3x3,37.7294260916251,-122.411776935984,Olea europaea,Olive Tree,2009.0,Bayshore,Not Native
82945,1.0,Residential,2009-07-08,6.0,3x3,37.7293309082802,-122.416166238177,Lagunaria patersonii,Primrose Tree,2009.0,Bayshore,Not Native
82912,1.0,Residential,2009-07-08,7.0,3x3,37.729582869552,-122.416896740388,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Bayshore,Not Native
82878,1.0,Residential,2009-07-08,7.0,3x3,37.7295120830047,-122.420496453173,Metrosideros excelsa,New Zealand Xmas Tree,2009.0,Ingleside,Not Native
82909,2.0,Residential,2009-07-08,6.0,3x3,37.7293862858368,-122.416154567675,Lagunaria patersonii,Primrose Tree,2009.0,Bayshore,Not Native
82817,1.0,Residential,2009-07-08,5.0,3x3,37.729055073077,-122.389894437615,Magnolia grandiflora,Southern Magnolia,2009.0,Bayview,Not Native
82870,1.0,Residential,2009-07-08,8.0,3x3,37.730850041274,-122.419392243064,Lagunaria patersonii,Primrose Tree,2009.0,Bayshore,Not Native
64644,1.0,Residential,2009-07-08,12.0,3x3,37.7322191308306,-122.412478862636,Syagrus romanzoffianum,Queen Palm,2009.0,Bayshore,Not Native
82364,2.0,Residential,2009-07-08,8.0,3x3,37.7295704382049,-122.416941928647,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Bayshore,Not Native
40710,1.0,Residential,2009-07-08,6.0,3x3,37.7309761999828,-122.417455375872,Acer buergeranum,Trident Maple,2009.0,Bayshore,Not Native
82707,1.0,Residential,2009-07-08,10.0,3x3,37.715261056172,-122.389047534015,Casuarina cunninghamiana,Horsetail pine,2009.0,Bayview,Not Native
82877,1.0,Residential,2009-07-08,5.0,3x3,37.730832215827,-122.406120676945,Tristaniopsis laurina,Swamp Myrtle,2009.0,Bayshore,Not Native
81620,1.0,Residential,2009-07-08,8.0,3x3,37.7261337167898,-122.419779974986,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2009.0,Bayshore,Not Native
82881,1.0,Residential,2009-07-08,4.0,3x3,37.7305578398533,-122.415951268757,Prunus cerasifera,Cherry Plum,2009.0,Bayshore,Not Native
82979,1.0,Residential,2009-07-08,5.0,3x3,37.7200103300667,-122.391440240364,Prunus cerasifera,Cherry Plum,2009.0,Bayview,Not Native
47257,3.0,Public Office,2009-07-08,6.0,3x3,37.7185559218928,-122.388859444456,Metrosideros excelsa,New Zealand Xmas Tree,2009.0,Bayview,Not Native
38547,2.0,Residential,2009-07-09,3.0,3x3,37.7285480793758,-122.387202472319,Tristaniopsis laurina,Swamp Myrtle,2009.0,Bayview,Not Native
82635,1.0,Residential,2009-07-09,7.0,3x3,37.7297145851124,-122.385242953388,Acer rubrum,Red Maple,2009.0,Bayview,Not Native
82918,1.0,Residential,2009-07-09,5.0,3x3,37.7175004844817,-122.396915777424,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Bayview,Not Native
102081,1.0,Residential,2009-07-09,2.0,3x3,37.7782595860122,-122.472751014651,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2009.0,Inner Richmond,Not Native
82673,3.0,Residential,2009-07-09,1.0,3x3,37.7172681083272,-122.397291182543,Agonis flexuosa,Peppermint Willow,2009.0,Bayview,Not Native
102084,1.0,Residential,2009-07-09,1.0,3x3,37.7841953413,-122.474311334384,Ligustrum lucidum,Glossy Privet,2009.0,Inner Richmond,Not Native
51367,4.0,Public Office,2009-07-09,3.0,3x3,37.7324020570933,-122.39336736943,Celtis sinensis,Chinese Hackberry,2009.0,Bayview,Not Native
50816,1.0,Residential,2009-07-09,5.0,3x3,37.7733964991672,-122.474672356514,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Inner Richmond,Not Native
38548,1.0,Residential,2009-07-09,3.0,3x3,37.7285140411964,-122.387249235557,Tristaniopsis laurina,Swamp Myrtle,2009.0,Bayview,Not Native
102083,1.0,Residential,2009-07-09,3.0,3x3,37.7745948642856,-122.473458397492,Callistemon citrinus,Lemon Bottlebrush,2009.0,Inner Richmond,Not Native
60409,1.0,Residential,2009-07-09,5.0,3x3,37.7307400809012,-122.386672808634,Pyrus kawakamii,Evergreen Pear,2009.0,Bayview,Not Native
44227,2.0,Residential,2009-07-09,3.0,3x3,37.7808478091165,-122.390987899094,Pyrus calleryana,Ornamental Pear,2009.0,South Beach,Not Native
82700,1.0,Residential,2009-07-09,3.0,3x3,37.7290231783131,-122.390326164865,Lagunaria patersonii,Primrose Tree,2009.0,Bayview,Not Native
81695,1.0,Residential,2009-07-09,5.0,3x3,37.7778115687685,-122.476052767078,Geijera parviflora,Australian Willow,2009.0,Outer Richmond,Not Native
82703,1.0,Residential,2009-07-09,6.0,3x3,37.7172966473952,-122.39718858698,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Bayview,Not Native
81279,1.0,Residential,2009-07-10,3.0,3x3,37.7444931137009,-122.488615192328,Magnolia grandiflora,Southern Magnolia,2009.0,Taraval,Not Native
61367,1.0,Residential,2009-07-10,10.0,3x3,37.7672419568809,-122.405926335243,Lophostemon confertus,Brisbane Box,2009.0,SoMa,Not Native
41167,1.0,Residential,2009-07-10,5.0,3x3,37.8019302138641,-122.439033785505,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2009.0,Marina,Not Native
87031,1.0,Residential,2009-07-10,3.0,3x3,37.7877595955023,-122.463617666169,Lagunaria patersonii,Primrose Tree,2009.0,Inner Richmond,Not Native
34680,1.0,Residential,2009-07-10,5.0,3x3,37.7996008996227,-122.431295719127,Lagunaria patersonii,Primrose Tree,2009.0,Marina,Not Native
54466,1.0,Residential,2009-07-10,4.0,3x3,37.7891808246794,-122.44246038864,Tristaniopsis laurina,Swamp Myrtle,2009.0,Lower Pacific Heights,Not Native
92228,1.0,Residential,2009-07-10,2.0,3x3,37.7733865902416,-122.498294572929,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
34005,1.0,Residential,2009-07-10,6.0,3x3,37.7760274822531,-122.408590543688,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,SoMa,Not Native
92229,1.0,Residential,2009-07-10,2.0,3x3,37.7731725212481,-122.498285255587,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
49574,1.0,Residential,2009-07-10,10.0,3x3,37.7727899962481,-122.432363302106,Pittosporum undulatum,Victorian Box,2009.0,Panhandle,Not Native
41166,1.0,Residential,2009-07-10,4.0,3x3,37.8019763194106,-122.438950580228,Maytenus boaria,Mayten,2009.0,Marina,Not Native
82734,1.0,Residential,2009-07-10,3.0,3x3,37.7763225194296,-122.499592582815,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
60187,1.0,Residential,2009-07-10,4.0,3x3,37.7231577656936,-122.429375184541,Maytenus boaria,Mayten,2009.0,Ingleside,Not Native
81856,1.0,Residential,2009-07-10,8.0,3x3,37.7804899877614,-122.397076329109,Metrosideros excelsa,New Zealand Xmas Tree,2009.0,South Beach,Not Native
83407,1.0,Residential,2009-07-10,3.0,3x3,37.7838236440448,-122.419408670548,Metrosideros excelsa,New Zealand Xmas Tree,2009.0,Nob Hill,Not Native
94817,2.0,Residential,2009-07-10,3.0,3x3,37.7759296136863,-122.499565366534,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
102353,1.0,Residential,2009-07-10,2.0,3x3,37.7757417369702,-122.470271582701,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2009.0,Inner Richmond,Not Native
79376,1.0,Residential,2009-07-10,3.0,3x3,37.7759903525694,-122.499570569578,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
42065,2.0,Residential,2009-07-14,3.0,3x3,37.7460476410554,-122.417779022829,Pittosporum undulatum,Victorian Box,2009.0,Mission,Not Native
57643,1.0,Residential,2009-07-14,6.0,3x3,37.7460365980603,-122.417772598797,Olea europaea,Olive Tree,2009.0,Mission,Not Native
32284,1.0,Residential,2009-07-14,1.0,3x3,37.7774478236093,-122.452406762571,Pyrus kawakamii,Evergreen Pear,2009.0,Inner Richmond,Not Native
33893,1.0,Residential,2009-07-14,4.0,3x3,37.7875891730452,-122.452223555579,Ginkgo biloba,Maidenhair Tree,2009.0,Inner Richmond,Not Native
32331,1.0,Residential,2009-07-14,4.0,3x3,37.7405124041122,-122.414587299367,Cercis canadensis,Eastern Redbud,2009.0,Mission,Not Native
66405,1.0,Residential,2009-07-14,2.0,3x3,37.7378406037529,-122.414570833668,Ginkgo biloba 'Fairmont',Fairmont Ginkgo,2009.0,Mission,Not Native
91129,1.0,Residential,2009-07-15,3.0,3x3,37.776523645314,-122.481479844539,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
56348,1.0,Residential,2009-07-15,10.0,3x3,37.7608881281181,-122.433820024128,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Castro,Not Native
51908,1.0,Residential,2009-07-15,3.0,3x3,37.7610905025589,-122.432833581883,Geijera parviflora,Australian Willow,2009.0,Castro,Not Native
57489,2.0,Residential,2009-07-15,3.0,3x3,37.7608855205288,-122.43386350193,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Castro,Not Native
68943,1.0,Residential,2009-07-15,2.0,3x3,37.7766464122017,-122.48134257207,Tristaniopsis laurina,Swamp Myrtle,2009.0,Outer Richmond,Not Native
14177,1.0,Residential,2009-07-15,12.0,3x3,37.7716941478244,-122.423850017765,Platanus x hispanica,Sycamore: London Plane,2009.0,Tenderloin,Not Native
30576,1.0,Residential,2009-07-15,5.0,3x3,37.7703788173506,-122.429556120021,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Panhandle,Not Native
38142,1.0,Residential,2009-07-16,5.0,3x3,37.7297978911456,-122.405757431764,Rhaphiolepis Majestic Beauty,Indian Hawthorn  'Majestic Beau',2009.0,Bayshore,Not Native
37962,2.0,Residential,2009-07-16,3.0,3x3,37.7644148813545,-122.394872214003,Rhamnus alaternus,Italian Buckthorn,2009.0,South Beach,Not Native
39544,3.0,Residential,2009-07-16,3.0,3x3,37.7571341310464,-122.400603257944,Crataegus phaenopyrum,Washington Hawthorn,2009.0,South Beach,Not Native
44759,2.0,Residential,2009-07-16,2.0,3x3,37.775072308961,-122.411935008006,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2009.0,SoMa,Not Native
37961,1.0,Residential,2009-07-16,1.0,3x3,37.7644613889007,-122.394878048806,Ginkgo biloba,Maidenhair Tree,2009.0,South Beach,Not Native
89224,1.0,Residential,2009-07-16,3.0,4x20,37.7538963940373,-122.411972918422,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Mission,Not Native
44758,1.0,Residential,2009-07-16,2.0,3x3,37.7750413677944,-122.411968221753,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2009.0,SoMa,Not Native
39542,1.0,Residential,2009-07-16,4.0,3x3,37.757132563538,-122.400691508412,Crataegus phaenopyrum,Washington Hawthorn,2009.0,South Beach,Not Native
49888,1.0,Residential,2009-07-16,3.0,3x3,37.7997417954962,-122.422694676831,Pittosporum undulatum,Victorian Box,2009.0,Nob Hill,Not Native
39545,4.0,Residential,2009-07-16,1.0,3x3,37.7571466747898,-122.40039502803,Crataegus phaenopyrum,Washington Hawthorn,2009.0,South Beach,Not Native
42679,1.0,Residential,2009-07-16,4.0,3x3,37.7975259577146,-122.425071812519,Tristaniopsis laurina,Swamp Myrtle,2009.0,Marina,Not Native
39543,2.0,Residential,2009-07-16,1.0,3x3,37.7571321714345,-122.400638954732,Crataegus phaenopyrum,Washington Hawthorn,2009.0,South Beach,Not Native
35744,1.0,Residential,2009-07-16,6.0,3x3,37.7289329834673,-122.414143015402,Prunus cerasifera,Cherry Plum,2009.0,Bayshore,Not Native
49887,2.0,Residential,2009-07-16,3.0,3x3,37.799731750966,-122.422761231158,Pittosporum undulatum,Victorian Box,2009.0,Nob Hill,Not Native
83008,1.0,Residential,2009-07-20,5.0,3x3,37.7599705010458,-122.394440622131,Ginkgo biloba,Maidenhair Tree,2009.0,South Beach,Not Native
39322,2.0,Residential,2009-07-20,9.0,3x3,37.7619682044002,-122.418353391577,Pittosporum undulatum,Victorian Box,2009.0,Mission,Not Native
82147,1.0,Residential,2009-07-21,1.0,3x3,37.7726263101648,-122.499329652192,Ginkgo biloba,Maidenhair Tree,2009.0,Outer Richmond,Not Native
84472,1.0,Residential,2009-07-21,4.0,3x3,37.7630615959429,-122.408757440619,Melaleuca quinquenervia,Cajeput,2009.0,Mission,Not Native
84160,5.0,Residential,2009-07-21,5.0,3x3,37.7604442497563,-122.409480707587,Ulmus carpinifolia 'Frontier',Frontier Elm 'Frontier',2009.0,Mission,Not Native
92238,1.0,Residential,2009-07-22,4.0,3x3,37.7743062629464,-122.505893892632,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Outer Richmond,Not Native
82431,1.0,Residential,2009-07-22,1.0,3x3,37.7763474878375,-122.503729865488,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
94818,1.0,Residential,2009-07-22,9.0,3x3,37.7771990690519,-122.500566453574,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Outer Richmond,Not Native
92234,1.0,Residential,2009-07-22,4.0,3x3,37.778607057675,-122.502825641062,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
47823,1.0,Residential,2009-07-22,5.0,3x3,37.7741739213091,-122.505731410729,Olea europaea,Olive Tree,2009.0,Outer Richmond,Not Native
92237,1.0,Residential,2009-07-22,3.0,3x3,37.7751621329201,-122.503649497706,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
92235,1.0,Residential,2009-07-22,3.0,3x3,37.7783203705472,-122.502967564996,Olea europaea,Olive Tree,2009.0,Outer Richmond,Not Native
92236,1.0,Residential,2009-07-22,2.0,3x3,37.7782516820937,-122.502961282193,Prunus cerasifera,Cherry Plum,2009.0,Outer Richmond,Not Native
92248,1.0,Residential,2009-07-23,2.0,3x3,37.759680032266,-122.491975261997,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
92249,1.0,Residential,2009-07-23,3.0,3x3,37.7613574627672,-122.493016162233,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
92252,1.0,Residential,2009-07-23,2.0,3x3,37.7580052698857,-122.492785843667,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
92241,1.0,Residential,2009-07-23,2.0,3x3,37.7782548147082,-122.507098571159,Olea europaea,Olive Tree,2009.0,Outer Richmond,Not Native
92251,1.0,Residential,2009-07-23,0.0,3x3,37.7605187222406,-122.492875546543,Pyrus calleryana 'Chanticleer',Ornamental Pear Tree 'Chanticleer',2009.0,Sunset,Not Native
44815,1.0,Residential,2009-07-23,3.0,3x3,37.7594783482199,-122.49088645096,Olea europaea,Olive Tree,2009.0,Sunset,Not Native
92250,1.0,Residential,2009-07-23,1.0,3x3,37.7605491882923,-122.492964362242,Olea europaea,Olive Tree,2009.0,Sunset,Not Native
84041,1.0,Residential,2009-07-23,1.0,3x3,37.7588578622757,-122.490696090341,Prunus serrulata,Ornamental Cherry,2009.0,Sunset,Not Native
92261,9.0,Public Office,2009-07-23,12.0,3x3,37.7775335493935,-122.496706647933,Schinus terebinthifolius,Brazilian Pepper,2009.0,Outer Richmond,Not Native
92532,1.0,Residential,2009-07-23,1.0,3x3,37.7579853351637,-122.49292938719,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
92541,2.0,Residential,2009-07-23,3.0,3x3,37.7615014356617,-122.494099332102,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
92253,2.0,Residential,2009-07-23,2.0,3x3,37.7580510073263,-122.492787070561,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
84155,1.0,Residential,2009-07-23,5.0,3x3,37.7739902053501,-122.506790127416,Taxus baccata,Irish Yew,2009.0,Outer Richmond,Not Native
92259,1.0,Public Office,2009-07-23,7.0,3x3,37.7775180438939,-122.497062211013,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Outer Richmond,Not Native
34700,1.0,Residential,2009-07-23,1.0,3x3,37.7781076783894,-122.507084551143,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
84605,1.0,Residential,2009-07-23,2.0,3x3,37.7615368334989,-122.493027626994,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
92258,1.0,Residential,2009-07-23,5.0,3x3,37.7716831604786,-122.507848221548,Olea europaea,Olive Tree,2009.0,Outer Richmond,Not Native
92257,1.0,Residential,2009-07-23,3.0,3x3,37.7721751933845,-122.507733374623,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
92262,10.0,Public Office,2009-07-23,5.0,3x3,37.7775359719988,-122.496642891816,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Outer Richmond,Not Native
67206,1.0,Residential,2009-07-23,3.0,3x3,37.7595907202078,-122.494122510373,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
92546,1.0,Residential,2009-07-23,2.0,3x3,37.7583909829975,-122.493886044317,Eriobotrya deflexa,Bronze Loquat,2009.0,Sunset,Not Native
92244,2.0,Residential,2009-07-23,1.0,3x3,37.7589628384425,-122.490704922027,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
92243,1.0,Residential,2009-07-23,1.0,3x3,37.7589231716325,-122.490695833985,Metrosideros excelsa,New Zealand Xmas Tree,2009.0,Sunset,Not Native
92247,1.0,Residential,2009-07-23,2.0,3x3,37.7637557295295,-122.492270433847,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
32603,1.0,Residential,2009-07-23,2.0,3x3,37.763561199335,-122.494394868279,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
92245,1.0,Residential,2009-07-23,3.0,3x3,37.7640095921115,-122.492121997437,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
92242,1.0,Residential,2009-07-23,2.0,3x3,37.7598040693601,-122.490907896162,Pittosporum undulatum,Victorian Box,2009.0,Sunset,Not Native
92260,2.0,Public Office,2009-07-23,4.0,3x3,37.7775194973151,-122.497116159338,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Outer Richmond,Not Native
92246,1.0,Residential,2009-07-23,3.0,3x3,37.7638896797918,-122.492116738725,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
83696,1.0,Residential,2009-07-23,2.0,3x3,37.7575866905742,-122.492746576925,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
50405,1.0,Residential,2009-07-23,3.0,3x3,37.7730285573555,-122.506873764155,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
92545,2.0,Residential,2009-07-23,2.0,3x3,37.7576409495344,-122.492755821012,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
92539,1.0,Residential,2009-07-23,2.0,3x3,37.7618445439072,-122.494272834312,Magnolia grandiflora,Southern Magnolia,2009.0,Sunset,Not Native
92256,2.0,Residential,2009-07-23,7.0,3x3,37.7723494315348,-122.507745058107,Quercus agrifolia,Coast Live Oak,2009.0,Outer Richmond,Native to San Francisco
34701,2.0,Residential,2009-07-23,3.0,3x3,37.7781378442384,-122.507091560706,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2009.0,Outer Richmond,Not Native
92255,1.0,Residential,2009-07-23,5.0,3x3,37.7723057186543,-122.507742720708,Olea europaea,Olive Tree,2009.0,Outer Richmond,Not Native
32580,1.0,Residential,2009-07-23,3.0,3x3,37.763463796485,-122.492080805475,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
50248,1.0,Residential,2009-07-23,2.0,3x3,37.7615500789995,-122.49410249664,Callistemon citrinus,Lemon Bottlebrush,2009.0,Sunset,Not Native
80789,1.0,Residential,2009-07-23,2.0,3x3,37.76037422644,-122.490802373284,Olea europaea,Olive Tree,2009.0,Sunset,Not Native
92540,1.0,Residential,2009-07-23,3.0,3x3,37.7614350294385,-122.494099408285,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
78954,1.0,Residential,2009-07-23,3.0,3x3,37.7599770326814,-122.493068543647,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
92534,1.0,Residential,2009-07-23,3.0,3x3,37.7579036227999,-122.492933427514,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
81903,1.0,Residential,2009-07-23,2.0,3x3,37.7622559633751,-122.49308018325,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
82926,1.0,Residential,2009-07-23,4.0,3x3,37.7605779078576,-122.491892522332,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
92304,1.0,Residential,2009-07-27,2.0,3x3,37.7501950388707,-122.480567026206,Prunus serrulata,Ornamental Cherry,2009.0,Taraval,Not Native
92301,1.0,Residential,2009-07-27,2.0,3x3,37.7385657791357,-122.478523332026,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Taraval,Not Native
81375,1.0,Residential,2009-07-27,2.0,3x3,37.7580305410816,-122.481106788836,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
93697,7.0,Residential,2009-07-27,3.0,3x3,37.7395025794932,-122.481815558076,Pyrus calleryana,Ornamental Pear,2009.0,Taraval,Not Native
92307,1.0,Residential,2009-07-27,4.0,3x3,37.7392406294799,-122.481795108809,Pyrus calleryana,Ornamental Pear,2009.0,Taraval,Not Native
92287,1.0,Residential,2009-07-27,1.0,3x3,37.7531459773203,-122.47862887811,Acer palmatum,Japanese Maple,2009.0,Sunset,Not Native
92303,1.0,Residential,2009-07-27,2.0,3x3,37.7581304786781,-122.481114495747,Prunus serrulata,Ornamental Cherry,2009.0,Sunset,Not Native
92296,1.0,Residential,2009-07-27,2.0,3x3,37.7618303980038,-122.480297199633,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
93687,11.0,Residential,2009-07-27,2.0,3x3,37.7397972864479,-122.481837778425,Pyrus calleryana,Ornamental Pear,2009.0,Taraval,Not Native
92297,1.0,Residential,2009-07-27,2.0,3x3,37.7617693478038,-122.480295572162,Tristaniopsis laurina,Swamp Myrtle,2009.0,Sunset,Not Native
84640,1.0,Residential,2009-07-27,3.0,3x3,37.7621091296561,-122.482468596885,Prunus spp,Cherry,2009.0,Sunset,Not Native
83551,1.0,Residential,2009-07-27,1.0,3x3,37.7609270735028,-122.481158272381,Prunus serrulata,Ornamental Cherry,2009.0,Sunset,Not Native
93680,4.0,Residential,2009-07-27,2.0,3x3,37.7393559385311,-122.481804466798,Pyrus calleryana,Ornamental Pear,2009.0,Taraval,Not Native
82913,1.0,Residential,2009-07-27,4.0,3x3,37.7581978045602,-122.480045790863,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Sunset,Not Native
92292,1.0,Residential,2009-07-27,2.0,3x3,37.7401365078293,-122.477711951408,Prunus serrulata,Ornamental Cherry,2009.0,Taraval,Not Native
92294,1.0,Residential,2009-07-27,1.0,3x3,37.7380158497087,-122.477412366526,Prunus serrulata,Ornamental Cherry,2009.0,Taraval,Not Native
92300,1.0,Residential,2009-07-27,1.0,3x3,37.7440891677404,-122.478906247553,Olea europaea,Olive Tree,2009.0,Taraval,Not Native
92293,2.0,Residential,2009-07-27,2.0,3x3,37.7400780132426,-122.477709224348,Prunus serrulata,Ornamental Cherry,2009.0,Taraval,Not Native
93685,9.0,Residential,2009-07-27,2.0,3x3,37.7397382296637,-122.481831715525,Pyrus calleryana,Ornamental Pear,2009.0,Taraval,Not Native
92289,2.0,Residential,2009-07-27,3.0,3x3,37.7421122070231,-122.477694261337,Arbutus 'Marina',Hybrid Strawberry Tree,2009.0,Taraval,Not Native
