tree_id,latitude,longitude,caretaker,species_latin,species_english,year,Native
93178,37.78796269,-122.4554101,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
93177,37.78796269,-122.4554101,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
93179,37.78796269,-122.4554101,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
93181,37.78832481,-122.4554033,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93175,37.78820297,-122.4553744,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93174,37.78816236,-122.4553673,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93180,37.78831594,-122.4553637,Private,Acer palmatum,Japanese Maple,2010,Exotic
69878,37.77457118,-122.4545356,Private,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
94460,37.7882168,-122.4543266,Private,Olea europaea,Olive Tree,2010,Exotic
102596,37.74211432,-122.4539178,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
94902,37.78817109,-122.4537749,Private,Lophostemon confertus,Brisbane Box,2010,Exotic
61518,37.77765998,-122.4534579,Private,Metrosideros excelsa,New Zealand Xmas Tree,2010,Exotic
94730,37.78690459,-122.4534208,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2010,Exotic
94891,37.76635707,-122.452651,Private,Melaleuca spp,Melaleuca spp,2010,Exotic
16305,37.73162829,-122.4524622,Private,Metrosideros excelsa,New Zealand Xmas Tree,2010,Exotic
246906,37.76637792,-122.4524278,Private,Melaleuca quinquenervia,Cajeput,2010,Exotic
58664,37.76275804,-122.4523071,Private,Acer spp,Maple,2010,Exotic
84881,37.77331052,-122.4514322,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
93548,37.77045381,-122.4514264,Private,Cassia leptophylla,Gold Medallion Tree,2010,Exotic
94721,37.78323973,-122.451306,Private,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
94725,37.78457025,-122.4511281,Private,Rhamnus alaternus,Italian Buckthorn,2010,Exotic
94723,37.78577554,-122.4510682,Private,Magnolia x soulangiana,Saucer Magnolia,2010,Exotic
94724,37.78577554,-122.4510682,Private,Magnolia x soulangiana,Saucer Magnolia,2010,Exotic
94793,37.79101087,-122.4508825,Private,Prunus x yedoensis,Yoshino Cherry,2010,Exotic
94791,37.79098101,-122.4508776,Private,Pyrus kawakamii,Evergreen Pear,2010,Exotic
94792,37.79098842,-122.4508487,Private,Maytenus boaria,Mayten,2010,Exotic
93223,37.76138885,-122.4506,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
93624,37.78332649,-122.4503975,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2010,Exotic
93108,37.78322401,-122.4503738,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93810,37.76051725,-122.4503177,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
94673,37.73242974,-122.4502989,Private,Lagunaria patersonii,Primrose Tree,2010,Exotic
39630,37.76053436,-122.4502809,Private,Olea europaea 'Fruitless',Fruitless Olive,2010,Exotic
94672,37.73243034,-122.4502131,Private,Lagunaria patersonii,Primrose Tree,2010,Exotic
94722,37.78286403,-122.4501617,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
94671,37.73243065,-122.4501281,Private,Lagunaria patersonii,Primrose Tree,2010,Exotic
94670,37.73243065,-122.4501281,Private,Lagunaria patersonii,Primrose Tree,2010,Exotic
93075,37.74640662,-122.4499767,Private,Pinus radiata,Monterey Pine,2010,CA Native
219848,37.75879791,-122.4498904,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
96639,37.75884522,-122.4497177,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
95532,37.71712443,-122.4492417,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
95533,37.71712443,-122.4492417,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
95531,37.71712443,-122.4492417,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
94733,37.78275481,-122.4492335,Private,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
94137,37.76753041,-122.4491419,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2010,Exotic
41110,37.76954367,-122.4486184,Private,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
51593,37.77368923,-122.4485667,Private,Liriodendron tulipifera,Tulip Tree,2010,Exotic
94045,37.76264538,-122.4485362,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
94552,37.76955242,-122.4484613,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2010,Exotic
94553,37.76947845,-122.448449,Private,Eriobotrya deflexa,Bronze Loquat,2010,Exotic
94971,37.77626078,-122.4482297,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
58452,37.76769038,-122.4474003,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
58453,37.76761909,-122.4473859,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
58454,37.7674765,-122.447357,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
67499,37.72753179,-122.4470508,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
58547,37.76721864,-122.446929,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
93849,37.78840505,-122.446855,Private,Maytenus boaria,Mayten,2010,Exotic
16733,37.78111529,-122.4466297,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
51629,37.7919056,-122.4466016,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
93205,37.77747143,-122.4465729,Private,Cupressus macrocarpa,Monterey Cypress,2010,Exotic
93204,37.77747143,-122.4465729,Private,Cupressus macrocarpa,Monterey Cypress,2010,Exotic
93206,37.77747143,-122.4465729,Private,Cupressus macrocarpa,Monterey Cypress,2010,Exotic
93203,37.77747143,-122.4465729,Private,Cupressus macrocarpa,Monterey Cypress,2010,Exotic
51625,37.79190914,-122.4465683,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
51630,37.79191482,-122.4465266,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
93096,37.76720975,-122.4464379,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93099,37.76720975,-122.4464379,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93098,37.76720975,-122.4464379,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93095,37.76720975,-122.4464379,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93550,37.7917613,-122.4463649,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
51628,37.79194375,-122.4463552,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
51626,37.79194375,-122.4463552,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
51631,37.79194375,-122.4463552,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
51627,37.79194375,-122.4463552,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
93551,37.79170057,-122.4463457,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
93027,37.74566438,-122.4463387,Private,Acacia baileyana 'Purpurea',Purple-leaf Acacia,2010,Exotic
93028,37.74566438,-122.4463387,Private,Acacia baileyana 'Purpurea',Purple-leaf Acacia,2010,Exotic
93552,37.79165436,-122.4463348,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
94965,37.79196842,-122.446146,Private,Metrosideros excelsa,New Zealand Xmas Tree,2010,Exotic
94963,37.7920094,-122.4461325,Private,Metrosideros excelsa,New Zealand Xmas Tree,2010,Exotic
94964,37.79197074,-122.4461078,Private,Metrosideros excelsa,New Zealand Xmas Tree,2010,Exotic
94139,37.76619353,-122.4460963,Private,Cordyline australis,Dracena Palm,2010,Exotic
84677,37.71737177,-122.4460633,Private,Olea europaea,Olive Tree,2010,Exotic
53004,37.79813041,-122.4459623,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
94602,37.79380203,-122.4458093,Private,Acacia melanoxylon,Blackwood Acacia,2010,Exotic
51224,37.76724952,-122.4455555,Private,Pittosporum undulatum,Victorian Box,2010,Exotic
94355,37.76959403,-122.4452767,Private,Dodonaea viscosa 'Purpurea',Purple Hopseed Bush,2010,Exotic
18662,37.79927076,-122.4451787,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
94133,37.72111057,-122.4448526,Private,Arbutus unedo,Strawberry Tree,2010,Exotic
51000,37.79124771,-122.4446741,Private,Fraxinus uhdei,Shamel Ash: Evergreen Ash,2010,Exotic
41047,37.76756419,-122.4446683,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2010,Exotic
50999,37.79125299,-122.4446357,Private,Fraxinus uhdei,Shamel Ash: Evergreen Ash,2010,Exotic
88007,37.76757788,-122.4446042,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2010,Exotic
94585,37.79779235,-122.4445429,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
91327,37.76112951,-122.4445174,Private,Cercis occidentalis,Western Redbud,2010,CA Native
57950,37.70956262,-122.4444722,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
67031,37.79007437,-122.4443335,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
94197,37.72265386,-122.4441173,Private,Shrub,Shrub,2010,Exotic
94198,37.72265386,-122.4441173,Private,Shrub,Shrub,2010,Exotic
57938,37.70962398,-122.4438093,Private,Leptospermum scoparium,New Zealand Tea Tree,2010,Exotic
64782,37.7709839,-122.4436699,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
49398,37.75955574,-122.4432801,Private,Prunus cerasifera 'Krauter vesuvius',Purple Leaf Plum Krauter Vesuvius,2010,Exotic
94877,37.78950507,-122.4431914,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
94176,37.76162273,-122.4428926,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
94175,37.76162273,-122.4428926,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
66198,37.76255244,-122.4426084,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
68980,37.8010557,-122.4423802,Private,Ligustrum lucidum,Glossy Privet,2010,Exotic
54465,37.78930485,-122.4423179,Private,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
93549,37.73541279,-122.4416757,Private,Betula nigra,River Birch,2010,Exotic
94020,37.76580868,-122.4416156,Private,Pittosporum spp,Pittosporum spp,2010,Exotic
94690,37.73529494,-122.4414928,Private,Brachychiton populneus,Bottle Tree,2010,Exotic
94686,37.79818545,-122.4414374,Private,Maytenus boaria,Mayten,2010,Exotic
45137,37.7717755,-122.441145,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2010,Exotic
93171,37.78900037,-122.4409863,Private,Prunus serrulata 'Akebono','Akebono' Cherry,2010,Exotic
93017,37.79913721,-122.4409432,Private,Lophostemon confertus,Brisbane Box,2010,Exotic
93013,37.79913721,-122.4409432,Private,Lophostemon confertus,Brisbane Box,2010,Exotic
78353,37.7225735,-122.4408966,Private,Pyrus calleryana,Ornamental Pear,2010,Exotic
95124,37.72254666,-122.4408166,Private,Pyrus calleryana,Ornamental Pear,2010,Exotic
63545,37.77648266,-122.4405914,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
94786,37.75974808,-122.4401666,Private,Magnolia spp,Magnolia,2010,Exotic
94785,37.75974808,-122.4401666,Private,Magnolia spp,Magnolia,2010,Exotic
94784,37.75974808,-122.4401666,Private,Magnolia spp,Magnolia,2010,Exotic
94530,37.78419899,-122.4400589,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
62528,37.75408196,-122.4400492,Private,Olea europaea 'Wilsonii',Wilson Olive Semi-fruitless,2010,Exotic
94531,37.78420646,-122.4400051,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
95123,37.72063051,-122.4399983,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2010,Exotic
94525,37.78413959,-122.4397647,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
94526,37.78406724,-122.4397566,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
94532,37.78400818,-122.4397426,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
94528,37.7839441,-122.4397326,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
94529,37.78389652,-122.439721,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
94527,37.78378892,-122.4396837,Private,Platanus x hispanica 'Yarwood',Yarwood Sycamore,2010,Exotic
94534,37.78378892,-122.4396837,Private,Prunus cerasifera 'Krauter vesuvius',Purple Leaf Plum Krauter Vesuvius,2010,Exotic
94533,37.78378892,-122.4396837,Private,Prunus cerasifera 'Krauter vesuvius',Purple Leaf Plum Krauter Vesuvius,2010,Exotic
94659,37.73099557,-122.4396823,Private,Rhamnus alaternus,Italian Buckthorn,2010,Exotic
94658,37.73099557,-122.4396823,Private,Rhamnus alaternus,Italian Buckthorn,2010,Exotic
102592,37.7309434,-122.4396809,Private,Rhamnus alaternus,Italian Buckthorn,2010,Exotic
94656,37.73089397,-122.4396796,Private,Rhamnus alaternus,Italian Buckthorn,2010,Exotic
94657,37.73089397,-122.4396796,Private,Rhamnus alaternus,Italian Buckthorn,2010,Exotic
32779,37.77597037,-122.4396357,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
230757,37.75972999,-122.4395834,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
32777,37.77556845,-122.4395554,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
230758,37.75973545,-122.4395305,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
230759,37.75974,-122.4394568,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
93224,37.75987741,-122.4394022,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
94740,37.79978905,-122.4393288,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2010,Exotic
26432,37.782838,-122.4392705,Other Municipal Authorities,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
10355,37.7708745,-122.4392669,Private,Lophostemon confertus,Brisbane Box,2010,Exotic
5288,37.7829075,-122.4392578,Other Municipal Authorities,Platanus x hispanica 'Yarwood',Yarwood Sycamore,2010,Exotic
24641,37.78276761,-122.4392546,Other Municipal Authorities,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
72148,37.72866841,-122.4388176,Private,Hakea suaveolens,Sweet Hakea Tree,2010,Exotic
93522,37.76796395,-122.4385763,Private,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold,2010,Exotic
95113,37.72386577,-122.4384864,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2010,Exotic
95114,37.72386577,-122.4384864,Private,Pittosporum undulatum,Victorian Box,2010,Exotic
87033,37.76805919,-122.4383974,Private,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold,2010,Exotic
72146,37.72883731,-122.438286,Private,Syagrus romanzoffianum,Queen Palm,2010,Exotic
24643,37.77683717,-122.438268,Private,Pyrus calleryana 'New Bradford',New Bradford Pear,2010,Exotic
62130,37.72509637,-122.438111,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
95132,37.72771109,-122.4380769,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
68081,37.72778584,-122.438055,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
93732,37.8014554,-122.4379863,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2010,Exotic
94681,37.7366562,-122.4378965,Private,Pyrus kawakamii,Evergreen Pear,2010,Exotic
97589,37.77463041,-122.4378453,Department of Public Works,Pyrus calleryana 'New Bradford',New Bradford Pear,2010,Exotic
92974,37.77973437,-122.4376847,Private,Acer buergeranum,Trident Maple,2010,Exotic
94410,37.76949557,-122.4375113,Private,Lagunaria patersonii,Primrose Tree,2010,Exotic
53711,37.75920679,-122.4374071,Private,Prunus cerasifera 'Krauter vesuvius',Purple Leaf Plum Krauter Vesuvius,2010,Exotic
62223,37.72892718,-122.4372143,Private,Callistemon citrinus,Lemon Bottlebrush,2010,Exotic
62447,37.76146218,-122.4371673,Private,Maytenus boaria,Mayten,2010,Exotic
94604,37.77952211,-122.437076,Private,Lyonothamnus floribundus subsp. asplenifolius,Santa Cruz Ironwood,2010,CA Native
52300,37.75812139,-122.4370302,Private,Ulmus parvifolia,Chinese Elm,2010,Exotic
94984,37.73360923,-122.4366802,Private,Crataegus phaenopyrum,Washington Hawthorn,2010,Exotic
94682,37.73583841,-122.4366784,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
60775,37.75187503,-122.4366021,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
31450,37.75405437,-122.436483,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
95112,37.72794461,-122.4364479,Private,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
94201,37.78137188,-122.436426,Private,Eucalyptus Spp,Eucalyptus,2010,Exotic
95110,37.72782162,-122.4363882,Private,Crataegus laevigata,English Hawthorn,2010,Exotic
94042,37.71823485,-122.436373,Private,Acer palmatum,Japanese Maple,2010,Exotic
95111,37.72786834,-122.4363609,Private,Crataegus laevigata,English Hawthorn,2010,Exotic
51929,37.76181653,-122.4361204,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
95109,37.72836914,-122.4359501,Private,Agonis flexuosa,Peppermint Willow,2010,Exotic
93874,37.78964932,-122.4359323,Private,Pistacia chinensis,Chinese Pistache,2010,Exotic
78046,37.74966289,-122.4356546,Private,Prunus cerasifera 'Krauter vesuvius',Purple Leaf Plum Krauter Vesuvius,2010,Exotic
3914,37.7673852,-122.435543,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
3912,37.7673852,-122.435543,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
3910,37.7673852,-122.435543,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
3911,37.7673852,-122.435543,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
3925,37.7673852,-122.435543,Department of Public Works,Magnolia sargentiana 'Robusta',Robusta Magnolia,2010,Exotic
3915,37.7673852,-122.435543,Private,Magnolia sargentiana 'Robusta',Robusta Magnolia,2010,Exotic
82306,37.76738541,-122.4355396,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
10684,37.77522821,-122.4354912,Private,Ginkgo biloba,Maidenhair Tree,2010,Exotic
94813,37.79676815,-122.4353422,Private,Ceanothus 'Ray Hartman',California Lilac 'Ray Hartman',2010,CA Native
95128,37.73039693,-122.4352037,Private,Olea europaea,Olive Tree,2010,Exotic
94660,37.73274013,-122.4351734,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2010,Exotic
94826,37.79612579,-122.4350958,Private,Platanus x hispanica,Sycamore: London Plane,2010,Exotic
67202,37.79417878,-122.4350944,Private,Pyrus calleryana,Ornamental Pear,2010,Exotic
95108,37.72936747,-122.4350734,Private,Lagunaria patersonii,Primrose Tree,2010,Exotic
94691,37.79390847,-122.4349217,Private,Lophostemon confertus,Brisbane Box,2010,Exotic
94692,37.79384582,-122.4349043,Private,Lophostemon confertus,Brisbane Box,2010,Exotic
95117,37.72793125,-122.4346259,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
94668,37.73676234,-122.4346133,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
94192,37.78587388,-122.4344979,Private,Maytenus boaria,Mayten,2010,Exotic
94669,37.73932747,-122.43431,Private,Citrus × meyeri 'Improved',Improved Meyer Lemon,2010,Exotic
95116,37.72777218,-122.4342983,Private,Prunus cerasifera,Cherry Plum,2010,Exotic
46783,37.72852954,-122.4341875,Private,Prunus serrulata,Ornamental Cherry,2010,Exotic
94676,37.73809642,-122.4340012,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2010,Exotic
97893,37.7200983,-122.4339254,Other Municipal Authorities,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
94578,37.75689993,-122.4336223,Private,Elaeocarpus decipiens,Japanese Blueberry Tree,2010,Exotic
93026,37.75449373,-122.433615,Private,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
94789,37.73564239,-122.4335603,Private,Tristaniopsis laurina,Swamp Myrtle,2010,Exotic
94587,37.75139434,-122.4334998,Private,Persea americana 'Stewart',Stewart Avocado,2010,Exotic
84806,37.7569118,-122.4334012,Private,Jacaranda mimosifolia,Jacaranda,2010,Exotic
97892,37.71982474,-122.43334,Other Municipal Authorities,Arbutus 'Marina',Hybrid Strawberry Tree,2010,Exotic
57867,37.79647983,-122.4332744,Private,Magnolia grandiflora,Southern Magnolia,2010,Exotic
